"crash_unit_id","crash_record_id","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"1834449","0e2a89fd99b41993ac17b1dddf108b50fda988f7a56e6110e0ab22941be883ed321bb7b915660c39ac5a2cf5a0ecc54cd385d553301c588a6f5914c28bb188bb","2024-06-04T12:18:00.000","2","DRIVER",,"1747979",,"LEXUS","LS460","IL","2008","UNKNOWN","PASSENGER","PERSONAL","UNKNOWN","BACKING",,,"1",,,,,,,,,,,"Y",,,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834477","252e7183b2e499dbbd5310bf200210cdb163c31ee626370b106242e37c41c578bb4aac18fadf7472edde435e0b2228a58a175afdb7b82142fc55cfc9ef14abf5","2024-06-04T12:18:00.000","1","DRIVER",,"1747455",,"FORD","F250","IL","2019","NONE","PICKUP","CONSTRUCTION/MAINTENANCE","W","BACKING",,,"1",,,,,,,,,,,,,,"Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834478","252e7183b2e499dbbd5310bf200210cdb163c31ee626370b106242e37c41c578bb4aac18fadf7472edde435e0b2228a58a175afdb7b82142fc55cfc9ef14abf5","2024-06-04T12:18:00.000","2","PARKED",,"1747460",,"DODGE","RAM PROMASTER",,,"NONE","VAN/MINI-VAN","OTHER","E","PARKED",,,"0",,,,,,,,,"Y",,,,,,,,,"REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835089","5455a2f17358a54eb4a126b86c435ec43b763d1a70812ad89347b9671ec94e1402a53e99fe1af6aa6042204cb1c10daefb0177d7fa1ed904f61b261495383797","2024-06-04T12:05:00.000","1","DRIVER",,"1748036",,"HONDA","CIVIC","IL","2006","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,"Y",,,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835090","5455a2f17358a54eb4a126b86c435ec43b763d1a70812ad89347b9671ec94e1402a53e99fe1af6aa6042204cb1c10daefb0177d7fa1ed904f61b261495383797","2024-06-04T12:05:00.000","2","PEDESTRIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834530","61387d55447bdbe5c0a52756a42b7688a44d6cbd99757e1e197d3106cc22d00c9a8176cc698c51e9680288124caa720bd74d6808ff7cd1862a8e0c48a8c579e6","2024-06-04T12:00:00.000","1","DRIVER",,"1747501",,"MITSUBISHI","TRUCK","IL","2006","UNKNOWN","OTHER","OTHER","S","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834531","61387d55447bdbe5c0a52756a42b7688a44d6cbd99757e1e197d3106cc22d00c9a8176cc698c51e9680288124caa720bd74d6808ff7cd1862a8e0c48a8c579e6","2024-06-04T12:00:00.000","2","PARKED",,"1747509",,"FORD","F150","IL","2019","UNKNOWN","TRUCK - SINGLE UNIT","NOT IN USE","S","PARKED",,,"0",,,,,,,,,,,,,,"Y","Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834993","a172883528081184cb20e4f2f50f366672500ee3ee58f8ddd3990a3e7f1917315924d2d075c8722ae778438a491d90e85bf90c0eaa55e61ad730d21c2b66b177","2024-06-04T11:55:00.000","1","DRIVER",,"1747945",,"FORD","EDGE","IL","2013","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","N","STRAIGHT AHEAD","Y",,"1",,"UNKNOWN","UNKNOWN",,"Y","Y","Y","Y","Y",,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834994","a172883528081184cb20e4f2f50f366672500ee3ee58f8ddd3990a3e7f1917315924d2d075c8722ae778438a491d90e85bf90c0eaa55e61ad730d21c2b66b177","2024-06-04T11:55:00.000","2","PARKED",,"1747946",,"CHEVROLET","EQUINOX","IL","2013","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","PARKED",,,"0",,,,,,,,,,,"Y","Y","Y","Y","Y",,,"SIDE-LEFT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834417","310e66300e1dd735aea9912905665fbe4025401875115ee190df762294d8f6f58feaf817c336f6f791d894560820f17fcebb4f445c54cbcf8ac376188f37f3de","2024-06-04T11:45:00.000","1","DRIVER",,"1747394",,"TOYOTA","PRIUS","IL","2011","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","Y",,"1",,"UNK","UNK",,,,,,,,,"Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834418","310e66300e1dd735aea9912905665fbe4025401875115ee190df762294d8f6f58feaf817c336f6f791d894560820f17fcebb4f445c54cbcf8ac376188f37f3de","2024-06-04T11:45:00.000","2","DRIVER",,"1747401",,"CADILLAC","ESCALADE","IL","2019","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834458","b1dce08a454a57191270eba47c4e1af5e7c9bc4bc5ca99283d2ac37e7de6e0aa1a3ca5886441c3f1c43b4bd791cbae586929b27190721b72939ea49c344d49de","2024-06-04T11:45:00.000","1","DRIVER",,"1747437",,"HYUNDAI","IONIC","IL","2018","NONE","PASSENGER","PERSONAL","S","TURNING LEFT","Y",,"1",,"PRIVATE COMPANY","PRIVATE GARAGE",,"Y",,,,,,,,,"Y","Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834459","b1dce08a454a57191270eba47c4e1af5e7c9bc4bc5ca99283d2ac37e7de6e0aa1a3ca5886441c3f1c43b4bd791cbae586929b27190721b72939ea49c344d49de","2024-06-04T11:45:00.000","2","DRIVER",,"1747446",,"HONDA","CR-V","IL","2000","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","Y",,"1",,"PRIVATE COMPANY","PRIVATE GARAGE",,"Y",,,,,,,,,"Y","Y","Y",,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834441","8b1450dd5057b7c5c298b12a0443f39e106af1c0cb7263f1dc948538a319141c5762bca1d53de9e3f96b876e9608c4364917617799464dab939f4cb5b70b6ce4","2024-06-04T11:40:00.000","1","DRIVER",,"1747424",,"CHEVROLET","STYLE MASTER","IL","2023","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834442","8b1450dd5057b7c5c298b12a0443f39e106af1c0cb7263f1dc948538a319141c5762bca1d53de9e3f96b876e9608c4364917617799464dab939f4cb5b70b6ce4","2024-06-04T11:40:00.000","2","DRIVER",,"1747439",,"FORD","ECOSPORT","IL","2018","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"N",,,,,"Y","N",,,,"N","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834443","8b1450dd5057b7c5c298b12a0443f39e106af1c0cb7263f1dc948538a319141c5762bca1d53de9e3f96b876e9608c4364917617799464dab939f4cb5b70b6ce4","2024-06-04T11:40:00.000","3","DRIVER",,"1747441",,"TOYOTA","CAMRY","IL","2018","NONE","PASSENGER","NOT IN USE","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835102","abca72467a90e8ae7c2d1b46cb217fd37b78cfaa34c8009193f9629a6226cadb7e69efd84857d21ef2b2d11bd70a02ba67316fd838c8b64db3ef3209c4399bbe","2024-06-04T11:40:00.000","2","DRIVER",,"1748116",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","VAN/MINI-VAN","OTHER","N","UNKNOWN/NA",,,"1",,,,"N",,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835103","abca72467a90e8ae7c2d1b46cb217fd37b78cfaa34c8009193f9629a6226cadb7e69efd84857d21ef2b2d11bd70a02ba67316fd838c8b64db3ef3209c4399bbe","2024-06-04T11:40:00.000","1","DRIVER",,"1748050",,"FORD","OTHER (EXPLAIN IN NARRATIVE)","IL","2020","NONE","VAN/MINI-VAN","OTHER","S","TURNING RIGHT",,,"1",,,,"Y",,,,,"N",,,,,,,,,"SIDE-LEFT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835457","12ea762f02b91e984c8d594c2abdf5797d7e29948536ab6ff0519c7a70c0416e54e19212f4130ac76d6a9d306310f81466883eefa5b062dbdd2131de47180b08","2024-06-04T11:35:00.000","1","DRIVER",,"1748384",,"GENERAL MOTORS CORPORATION (GMC)","OTHER (EXPLAIN IN NARRATIVE)","IL","2014","UNKNOWN","TRUCK - SINGLE UNIT","OTHER","W","MERGING",,,"1",,,,,,,"Y",,,,,,,,,,,"SIDE-LEFT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835458","12ea762f02b91e984c8d594c2abdf5797d7e29948536ab6ff0519c7a70c0416e54e19212f4130ac76d6a9d306310f81466883eefa5b062dbdd2131de47180b08","2024-06-04T11:35:00.000","2","DRIVER",,"1748394",,"ISUZU","OTHER (EXPLAIN IN NARRATIVE)","IL","2004","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"Y","Y","Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835316","156e2bed50934262f7d893b898bffb8fd984fe0bd61786a9a954363dd0e87856f7ec809108da105adc2ed9b3dd2733729f42aa17ce231a069e767c5a794f9d97","2024-06-04T11:30:00.000","1","DRIVER",,"1748255",,"BUICK","REGAL","IL","2017","UNKNOWN","PASSENGER","UNKNOWN/NA","W","BACKING",,,"1",,,,,,,,,"Y",,,,,,,,,"REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835317","156e2bed50934262f7d893b898bffb8fd984fe0bd61786a9a954363dd0e87856f7ec809108da105adc2ed9b3dd2733729f42aa17ce231a069e767c5a794f9d97","2024-06-04T11:30:00.000","2","DRIVER",,"1748259",,"BMW","X3","IL","2020","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,"Y",,,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834426","18daef4e698db6a1939e129d4cab8e11bfd07378bebaebe307d1164276fc779a09f2f42358c307ff061322a27c3c5709793bfe8cae9e3d1d8d8d42080a593418","2024-06-04T11:30:00.000","1","DRIVER",,"1747405",,"VOLVO","XC60","IL","2024","NONE","PASSENGER","PERSONAL","E","AVOIDING VEHICLES/OBJECTS","Y",,"1",,,,,"Y","Y",,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834427","18daef4e698db6a1939e129d4cab8e11bfd07378bebaebe307d1164276fc779a09f2f42358c307ff061322a27c3c5709793bfe8cae9e3d1d8d8d42080a593418","2024-06-04T11:30:00.000","2","PARKED",,"1747411",,"FREIGHTLINER CORPORATION","FREIGHTLINER CORP.","IL","2018","NONE","OTHER","COMMERCIAL - SINGLE UNIT","E","PARKED","Y",,"0",,,,,,,,,,,"Y","Y",,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834439","7ffc7416cefb049c18daf41aeea24d85065f04e5c7c06916bb554bca2f4571fb1b250fdf55c550e70fd93fa51512f0c2e5eb4e291af218186a3d04e860d8b27c","2024-06-04T11:30:00.000","1","DRIVER",,"1747420",,"GENERAL MOTORS CORPORATION (GMC)","OTHER (EXPLAIN IN NARRATIVE)","IL","2016","UNKNOWN","PICKUP","PERSONAL","N","OTHER",,,"1",,,,,"Y","Y",,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834440","7ffc7416cefb049c18daf41aeea24d85065f04e5c7c06916bb554bca2f4571fb1b250fdf55c550e70fd93fa51512f0c2e5eb4e291af218186a3d04e860d8b27c","2024-06-04T11:30:00.000","2","PARKED",,"1747434",,"ACURA","RLX","IL","2020","NONE","PASSENGER","PERSONAL","S","PARKED",,,"0",,,,,,"Y","Y",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834510","8e9304809b2c20b20079c91476a93866d17bcec13461caf5d34d5db50f35fb1c1c6d4a61171f5c1f19c6d7355d37c737f2d9054c4b6c3873d2ca4a23aaf29810","2024-06-04T11:30:00.000","1","DRIVER",,"1747483",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834511","8e9304809b2c20b20079c91476a93866d17bcec13461caf5d34d5db50f35fb1c1c6d4a61171f5c1f19c6d7355d37c737f2d9054c4b6c3873d2ca4a23aaf29810","2024-06-04T11:30:00.000","2","PARKED",,"1747485",,"CHEVROLET","TRAIL BLAZER","IL",,"NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","PARKED",,,"0",,,,,,,,,,,,"Y","Y","Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834435","4cfb6c991451c7cdc023fe72de26dbccfdffedbb2ae4dc4b7a0623209c875dc24f7decb4dd4e2c0d874fb2368ba93fb2373e06fabafdc9a240fc7b3a6943074f","2024-06-04T11:29:00.000","1","DRIVER",,"1747412",,"HONDA","ACCORD","IL","2011","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","Y",,"1",,"city","pound 6",,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834436","4cfb6c991451c7cdc023fe72de26dbccfdffedbb2ae4dc4b7a0623209c875dc24f7decb4dd4e2c0d874fb2368ba93fb2373e06fabafdc9a240fc7b3a6943074f","2024-06-04T11:29:00.000","2","DRIVER",,"1747415",,"DODGE","CARAVAN","IL","2016","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","Y",,"1",,"owner",,,,,,,,,"Y","Y",,,,,,"SIDE-LEFT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834411","6b5e60d436b1b6454cb08e5affca4d0b66d7ebcfafe17021478320aba31766db559ba8da1d68a960b799c318b2c528fd2fcad689327541b9acb095d149dce675","2024-06-04T11:23:00.000","1","DRIVER",,"1747396",,"TOYOTA","CAMRY","IL","2015","NONE","PASSENGER","TAXI/FOR HIRE","NE","TURNING LEFT","Y",,"1",,,,,"Y","Y",,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834412","6b5e60d436b1b6454cb08e5affca4d0b66d7ebcfafe17021478320aba31766db559ba8da1d68a960b799c318b2c528fd2fcad689327541b9acb095d149dce675","2024-06-04T11:23:00.000","2","DRIVER",,"1747406",,"FORD","F650","IN","2023","NONE","TRUCK - SINGLE UNIT","OTHER","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834516","312b812706391171f16e98dbb5eadc9eb83a66e1a317f8e37721847b37ebe72c3f90d5ca21908716147efb6686a6b0f27a8dfd6723b61c694d544b0b7598d624","2024-06-04T11:20:00.000","1","DRIVER","3","1747491",,"FORD","OTHER (EXPLAIN IN NARRATIVE)","IL","2006","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","Y",,"4",,"CITY POUND CPD",,,,,,,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834403","051947e3812a758955e1c15fe32bf751652b50d4d3f3b8cd36318e4ba46ec7939c9e1118028d7bc887e7114839d335dec186cb2e51007290f36b2eaf784cfe8b","2024-06-04T11:15:00.000","1","DRIVER",,"1747397",,"FORD","OTHER (EXPLAIN IN NARRATIVE)","IL","2012","UNKNOWN","PASSENGER","PERSONAL","E","MERGING",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834404","051947e3812a758955e1c15fe32bf751652b50d4d3f3b8cd36318e4ba46ec7939c9e1118028d7bc887e7114839d335dec186cb2e51007290f36b2eaf784cfe8b","2024-06-04T11:15:00.000","2","DRIVER",,"1747404",,"CHEVROLET","IMPALA","IL","2005","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835179","4cb7ad92bbabf6fb8c8c9763dbc2bf67170748068346ab1830fb0f44858424abd1cf29dd82e7765133c2d469f3233a2f666d3652335c66abad128bb9c444b235","2024-06-04T11:10:00.000","1","DRIVER",,"1748122",,"FORD","ESCAPE","IL","2017","NONE","PASSENGER","PERSONAL","E","TURNING LEFT","Y",,"1",,,,,"Y",,"Y",,,,,,"Y",,"Y","Y",,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835180","4cb7ad92bbabf6fb8c8c9763dbc2bf67170748068346ab1830fb0f44858424abd1cf29dd82e7765133c2d469f3233a2f666d3652335c66abad128bb9c444b235","2024-06-04T11:10:00.000","2","DRIVER",,"1748123",,"FORD","ESCAPE","IL","2007","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835181","4cb7ad92bbabf6fb8c8c9763dbc2bf67170748068346ab1830fb0f44858424abd1cf29dd82e7765133c2d469f3233a2f666d3652335c66abad128bb9c444b235","2024-06-04T11:10:00.000","3","DRIVERLESS",,"1748124",,"LINCOLN","CONTINENTAL","IL",,"NONE","PASSENGER","OTHER","N","PARKED",,,"0",,,,,,,,,,,,,"Y","Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834399","4c66d7112562e0a0d06ea4e7d1809a98af855897b1f6add78f36acbbaf82906ee8d9a8180da49771ca5e7f96b2978605e6d80a66242f4cf08fd9e8530a2123bf","2024-06-04T11:05:00.000","1","DRIVER",,"1747376",,"VOLKSWAGEN","EOS","IL","2007","UNKNOWN","UNKNOWN/NA","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y","N","FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834400","4c66d7112562e0a0d06ea4e7d1809a98af855897b1f6add78f36acbbaf82906ee8d9a8180da49771ca5e7f96b2978605e6d80a66242f4cf08fd9e8530a2123bf","2024-06-04T11:05:00.000","2","DRIVER","1","1747389",,"FORD","FUSION","IL","2020","NONE","PASSENGER","RIDESHARE SERVICE","W","STRAIGHT AHEAD",,,"2",,,,,,,,,,"Y",,,,,,,"Y","REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834921","32f8359b640cd4f4617f55a3b8bc29dde1be482bd752ca982b04b0caa317c592dab832581d46b22492095b8ace1f12bd8fffc7b21dd63b7737f70e75b4d6a92a","2024-06-04T11:00:00.000","1","DRIVER",,"1747877",,"HONDA","CR-V","IL","2012","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","Y",,"1",,"PRIVATE TOW","PRIVATE LOCATION",,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834922","32f8359b640cd4f4617f55a3b8bc29dde1be482bd752ca982b04b0caa317c592dab832581d46b22492095b8ace1f12bd8fffc7b21dd63b7737f70e75b4d6a92a","2024-06-04T11:00:00.000","2","DRIVER",,"1747879",,"JEEP","WRANGLER","IL","2010","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834466","6f881ddac02955833d6fda17f0514c2bbc4d8e4cd7d6ef472775e2ad2bf4ed3d92a9d4346e7007964fc1bbe0d4c691e38aaaa5a4586ba3468425591a2e5fe88e","2024-06-04T11:00:00.000","1","DRIVER","3","1747447",,"TOYOTA","RAV4","MI","2017","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","Y",,"4",,"CITY OF CHICAGO","CENTRAL POUND",,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834467","6f881ddac02955833d6fda17f0514c2bbc4d8e4cd7d6ef472775e2ad2bf4ed3d92a9d4346e7007964fc1bbe0d4c691e38aaaa5a4586ba3468425591a2e5fe88e","2024-06-04T11:00:00.000","2","DRIVER",,"1747457",,"JEEP","CHEROKEE","IL","2023","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","Y",,"1",,"USAA","UNKNOWN",,"Y","Y","Y",,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834712","a64d1ecd239dee3521c73d194b19bb326fd6e5957b6de183bd4f12e8c9fe76654a987d5e84cb39436223eebfb73eb50fcf1f97d32e47297680ef84440acc713a","2024-06-04T11:00:00.000","1","DRIVER",,"1747680",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"OTHER","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834713","a64d1ecd239dee3521c73d194b19bb326fd6e5957b6de183bd4f12e8c9fe76654a987d5e84cb39436223eebfb73eb50fcf1f97d32e47297680ef84440acc713a","2024-06-04T11:00:00.000","2","PARKED",,"1747673",,"FORD","ESCAPE","IL","2014","NONE","SPORT UTILITY VEHICLE (SUV)","NOT IN USE","S","PARKED",,,"0",,,,,,,,,,,"Y","Y","Y","Y","N",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834397","06566a23907749d3aa1af9cc79a11b08bfd41e020e62035bacba4cd28b92abe4dc6f19d3c8981bb122eec754b9379566554e5f72a5789dd512b784c21580f12a","2024-06-04T10:55:00.000","1","DRIVER",,"1747377",,"FORD","F250","IL","2009","UNKNOWN","PICKUP","CONSTRUCTION/MAINTENANCE","NE","OTHER",,,"1",,,,,,,"Y",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834398","06566a23907749d3aa1af9cc79a11b08bfd41e020e62035bacba4cd28b92abe4dc6f19d3c8981bb122eec754b9379566554e5f72a5789dd512b784c21580f12a","2024-06-04T10:55:00.000","2","PARKED",,"1747385",,"JEEP","GRAND CHEROKEE","IL","2018","NONE","PASSENGER","PERSONAL","UNKNOWN","PARKED",,,"0",,,,,,,,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834387","9518745d529080fca3970b1c4030e2bccf02f5729296e12b697ebeb9f36fea263c02377595b63518c2d14a301fc28d1dfe370ffc8f461eb3b01fd6c7cfaf7328","2024-06-04T10:53:00.000","1","DRIVER",,"1747375",,"BUICK","ENCORE","IL","2016","NONE","PASSENGER","PERSONAL","E","BACKING",,,"1",,,,,,,,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834388","9518745d529080fca3970b1c4030e2bccf02f5729296e12b697ebeb9f36fea263c02377595b63518c2d14a301fc28d1dfe370ffc8f461eb3b01fd6c7cfaf7328","2024-06-04T10:53:00.000","2","PARKED",,"1747390",,"MERCEDES-BENZ","GLA","IL","2018","NONE","PASSENGER","PERSONAL","W","PARKED",,,"0",,,,"Y",,,,,,,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834433","6d061e55eb238fe412fdc8eb458cfac6d4dc83fb361df0a364ac301fb44969c51c025105ce987b4c33a172aef7f347df2ae18729dd5d281964a317ea61254739","2024-06-04T10:50:00.000","1","DRIVER",,"1747423",,"TOYOTA","CAMRY","IL","2019","UNKNOWN","PASSENGER","PERSONAL","N","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,,"Y","Y","Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834434","6d061e55eb238fe412fdc8eb458cfac6d4dc83fb361df0a364ac301fb44969c51c025105ce987b4c33a172aef7f347df2ae18729dd5d281964a317ea61254739","2024-06-04T10:50:00.000","2","DRIVER",,"1747924",,"BMW","X3","IL","2024","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","N","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835032","e07310fa0aca5e8c858c38b3f1b515ce9b2e2670d4261a4b816f7905b0d8b170ea14e0388666cd48abc22db5caad7be18622e9b419eb991cf057f58751dd66e2","2024-06-04T10:50:00.000","1","DRIVER",,"1747980",,"TOYOTA","CAMRY","IL","2014","UNKNOWN","PASSENGER","PERSONAL","UNKNOWN","ENTERING TRAFFIC LANE FROM PARKING",,,"1",,,,,,,,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
